a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
1.4817270515486598,2.971731894649565,1.9605182379018515,normal,0,0.3,FALSE,discrete_uniform,3,normal,NA,2,50,higher order,40.32315304984549,5.055911806315207e-14,TRUE
2.093536650761962,1.001321998424828,1.826584730297327,uniform,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.25,100,higher order,2338.5074434038083,2.2683724471757358e-92,TRUE
1.4061224833130836,0.4902634508907795,3.8925893395207822,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,2,300,higher order,1206.4525625329159,1.400281377263113e-180,TRUE
-2.398602634202689,2.549968189559877,4.986240656580776,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.5,50,higher order,156424.7949870566,7.06682003544246e-89,TRUE
1.5853123110719025,-1.3006725003942847,1.7958698410075158,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.5,50,higher order,162.38953531083916,2.3734651572799543e-25,TRUE
2.9126134905964136,0.37526541855186224,3.606198832858354,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.25,50,higher order,17347.737694990254,2.3861727079082935e-68,TRUE
0.8068910473957658,2.8623266704380512,4.044565400108695,lognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,1,300,higher order,61704.48684221972,0,TRUE
1.891916889231652,2.069604964926839,3.6424453428480774,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,1,300,higher order,7184.806301907157,5.6047425789975155e-291,TRUE
-0.5450921673327684,1.9794715172611177,0.5772177781909704,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.25,300,higher order,32.30934269550123,2.5900159185503935e-22,TRUE
-2.301838781218976,0.8364916420541704,0.13843807857483625,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.5,50,higher order,16.525515334607324,2.8386106905114404e-8,TRUE
-1.1030655903741717,-0.7662142803892493,1.0492439114023,lognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.5,300,higher order,37.55058870413069,2.3630741421061047e-25,FALSE
0.8068877155892551,0.2676856638863683,1.6961378511041403,lognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.5,50,higher order,14.479853099197133,1.4429326799056265e-7,TRUE
-1.132782963104546,-1.1918687028810382,3.3729880140163004,lognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.5,300,higher order,16133.042087857923,0,TRUE
1.2246371596120298,-2.9498199918307364,0.3208134474698454,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.5,300,higher order,16.63074734419556,2.6975251048298815e-12,FALSE
0.2931942343711853,0.8465707115828991,0.41700863977894187,lognormal,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.5,50,higher order,0.7757956421594361,0.5470394988173026,FALSE
2.657287975307554,-0.06404154561460018,3.0113365198485553,lognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.5,100,higher order,4733.2391160033885,1.657507022556152e-106,TRUE
-1.2061314121820033,-1.8517321720719337,1.5608730725944042,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,2,50,higher order,4.640299490564068,0.0033381991082801496,FALSE
